Groups,model,RMSD,RMSD_rank,DI,DI_rank,INF_all,INF_all_rank,INF_wc,INF_wc_rank,INF_nwc,INF_nwc_rank,INF_stack,INF_stack_rank,clash,clash_rank,MCQ,MCQ_rank,TM,TM_rank,GDT,GDT_rank,p-value,solution,Casp,casp_,complete_model_name,group_name,casp_newname,new_name,lddt,Categories,lddt_rank
TS035,5,22.171,16,40.121,33,0.553,59,0.561,65,-1.0,1,0.561,42,9.92,70,33.799,38,0.22,56,0.0,1,4.004e-09,0,CR1189,R1189,R1189TS035_5,Others,R1189_TS035_5,R1189_TS035_5,0.4559322362427555,Human,59
TS232,3,22.263,18,38.734,27,0.575,51,0.577,59,-1.0,1,0.574,38,14.89,78,33.69,34,0.233,41,0.0,1,5.425e-09,0,CR1189,R1189,R1189TS232_3,Others,R1189_TS232_3,R1189_TS232_3,0.4775241805741311,Human,44
TS494,3,22.364,19,32.151,10,0.696,6,0.732,28,-1.0,1,0.684,4,4.18,59,34.41,46,0.255,15,0.0,1,7.535e-09,0,CR1189,R1189,R1189TS494_3,Others,R1189_TS494_3,R1189_TS494_3,0.5377139423542866,Human,9
TS494,4,22.368,20,31.776,5,0.704,3,0.751,24,-1.0,1,0.689,3,3.14,56,34.412,47,0.255,15,0.0,1,7.62e-09,0,CR1189,R1189,R1189TS494_4,Others,R1189_TS494_4,R1189_TS494_4,0.5384698881587874,Human,7
TS494,2,22.373,21,31.795,7,0.704,3,0.732,28,-1.0,1,0.695,1,1.31,39,33.243,28,0.254,17,0.0,1,7.75e-09,0,CR1189,R1189,R1189TS494_2,Others,R1189_TS494_2,R1189_TS494_2,0.5403258320249656,Human,5
TS494,1,22.375,22,31.259,3,0.716,1,0.781,17,-1.0,1,0.695,1,2.09,47,34.749,54,0.254,17,0.0,1,7.803e-09,0,CR1189,R1189,R1189TS494_1,Others,R1189_TS494_1,R1189_TS494_1,0.5380260122889652,Human,8
TS392,5,22.415,23,37.061,23,0.605,38,0.742,26,-1.0,1,0.558,49,0.27,26,38.525,114,0.233,41,0.0,1,8.895e-09,0,CR1189,R1189,R1189TS392_5,Others,R1189_TS392_5,R1189_TS392_5,0.502101141671997,Human,32
TS444,2,22.452,24,32.088,9,0.7,5,0.813,1,-1.0,1,0.657,7,0.0,1,35.131,56,0.26,10,0.0,1,1.001e-08,0,CR1189,R1189,R1189TS444_2,Others,R1189_TS444_2,R1189_TS444_2,0.5410100598941676,Human,4
TS029,2,22.806,25,72.4,81,0.315,86,0.0,86,-1.0,1,0.409,81,0.0,1,40.843,125,0.205,68,0.0,1,3.06e-08,0,CR1189,R1189,R1189TS029_2,Others,R1189_TS029_2,R1189_TS029_2,0.3101577794576573,Human,86
TS235,2,22.842,26,48.595,61,0.47,74,0.37,82,-1.0,1,0.512,67,154.65,85,36.164,76,0.249,26,0.0,1,3.419e-08,0,CR1189,R1189,R1189TS235_2,Others,R1189_TS235_2,R1189_TS235_2,0.4347880444263534,Human,67
TS232,5,22.992,27,37.709,24,0.61,35,0.567,60,-1.0,1,0.626,13,10.71,74,32.117,12,0.209,64,0.0,1,5.426e-08,0,CR1189,R1189,R1189TS232_5,Others,R1189_TS232_5,R1189_TS232_5,0.4932633598883526,Human,38
TS238,1,23.024,28,40.126,35,0.574,53,0.709,35,-1.0,1,0.561,42,321.19,90,39.645,118,0.227,50,0.0,1,5.98e-08,0,CR1189,R1189,R1189TS238_1,Others,R1189_TS238_1,R1189_TS238_1,0.4994844061948789,Human,34
TS227,2,23.293,29,42.039,41,0.554,58,0.619,52,-1.0,1,0.529,61,0.0,1,43.346,127,0.269,7,0.0,1,1.338e-07,0,CR1189,R1189,R1189TS227_2,Others,R1189_TS227_2,R1189_TS227_2,0.4341067240410149,Human,68
TS081,5,23.443,30,36.457,21,0.643,15,0.81,4,-1.0,1,0.574,38,6.53,61,36.347,80,0.258,13,0.0,1,2.084e-07,0,CR1189,R1189,R1189TS081_5,Others,R1189_TS081_5,R1189_TS081_5,0.5366730631311663,Human,10
TS392,2,23.52,31,37.791,25,0.622,27,0.728,31,-1.0,1,0.581,36,0.79,35,38.02,106,0.202,69,0.0,1,2.601e-07,0,CR1189,R1189,R1189TS392_2,Others,R1189_TS392_2,R1189_TS392_2,0.492723537051036,Human,39
TS147,2,23.753,32,38.262,26,0.621,29,0.694,41,-1.0,1,0.592,27,1.31,39,41.401,126,0.273,5,0.0,1,5.07e-07,0,CR1189,R1189,R1189TS147_2,Others,R1189_TS147_2,R1189_TS147_2,0.4749917621290535,Human,46
TS235,3,23.995,33,39.246,30,0.611,33,0.764,20,-1.0,1,0.557,50,137.08,83,34.557,51,0.211,62,0.0,1,9.947e-07,0,CR1189,R1189,R1189TS235_3,Others,R1189_TS235_3,R1189_TS235_3,0.5248328196778508,Human,21
TS287,2,24.041,34,35.854,20,0.671,11,0.784,14,-1.0,1,0.626,13,0.26,15,38.421,111,0.231,45,0.0,1,1.128e-06,0,CR1189,R1189,R1189TS287_2,Others,R1189_TS287_2,R1189_TS287_2,0.53143959217693,Human,17
TS238,2,24.187,35,51.54,68,0.469,75,0.329,83,-1.0,1,0.514,66,419.19,91,40.157,120,0.25,24,0.0,1,1.675e-06,0,CR1189,R1189,R1189TS238_2,Others,R1189_TS238_2,R1189_TS238_2,0.3920741989881956,Human,81
TS177,3,24.819,36,49.139,63,0.505,71,0.608,54,-1.0,1,0.476,72,277.47,88,40.481,122,0.229,49,0.0,1,8.65e-06,0,CR1189,R1189,R1189TS177_3,Others,R1189_TS177_3,R1189_TS177_3,0.415736271830358,Human,75
TS439,2,24.861,37,67.933,79,0.366,82,0.408,79,-1.0,1,0.355,84,91.15,80,45.384,134,0.251,22,0.0,1,9.608e-06,0,CR1189,R1189,R1189TS439_2,Others,R1189_TS439_2,R1189_TS439_2,0.4219931771045337,Human,73
TS035,3,24.872,38,39.953,32,0.623,26,0.69,42,-1.0,1,0.597,24,10.19,72,32.737,15,0.261,9,0.0,1,9.882e-06,0,CR1189,R1189,R1189TS035_3,Others,R1189_TS035_3,R1189_TS035_3,0.521177143300188,Human,25
TS444,1,24.891,39,35.176,17,0.708,2,0.813,1,-1.0,1,0.672,5,0.0,1,37.413,95,0.253,20,0.0,1,1.037e-05,0,CR1189,R1189,R1189TS444_1,Others,R1189_TS444_1,R1189_TS444_1,0.5221802252330833,Human,23
TS444,5,24.909,40,36.664,22,0.679,8,0.798,11,-1.0,1,0.638,10,0.0,1,37.536,96,0.251,22,0.0,1,1.084e-05,0,CR1189,R1189,R1189TS444_5,Others,R1189_TS444_5,R1189_TS444_5,0.5215308871702429,Human,24
TS177,1,24.944,41,47.885,57,0.521,70,0.553,67,-1.0,1,0.516,65,265.22,87,35.909,73,0.232,44,0.0,1,1.182e-05,0,CR1189,R1189,R1189TS177_1,Others,R1189_TS177_1,R1189_TS177_1,0.4234604872942955,Human,71
TS287,4,25.236,42,39.244,29,0.643,15,0.784,14,-1.0,1,0.586,34,0.0,1,37.2,92,0.248,28,0.0,1,2.397e-05,0,CR1189,R1189,R1189TS287_4,Others,R1189_TS287_4,R1189_TS287_4,0.5276026826384447,Human,19
TS434,4,25.63,43,44.844,50,0.572,54,0.674,45,-1.0,1,0.532,60,0.26,15,39.353,116,0.238,35,0.0,1,5.988e-05,0,CR1189,R1189,R1189TS434_4,Others,R1189_TS434_4,R1189_TS434_4,0.4639578608672055,Human,53
TS232,4,25.781,44,41.529,38,0.621,29,0.567,60,-1.0,1,0.641,9,10.19,72,32.863,18,0.277,3,0.0,1,8.417e-05,0,CR1189,R1189,R1189TS232_4,Others,R1189_TS232_4,R1189_TS232_4,0.5001259909674168,Human,33
TS235,5,25.85,45,46.135,54,0.56,57,0.682,44,-1.0,1,0.526,63,162.3,86,37.138,90,0.191,73,0.0,1,9.798e-05,0,CR1189,R1189,R1189TS235_5,Others,R1189_TS235_5,R1189_TS235_5,0.4695092167238471,Human,51
TS257,2,25.854,46,43.351,43,0.596,43,0.698,40,-1.0,1,0.559,48,3.15,57,38.442,112,0.249,26,0.0,1,9.881e-05,0,CR1189,R1189,R1189TS257_2,Others,R1189_TS257_2,R1189_TS257_2,0.4775018898645112,Human,45
TS235,4,26.034,47,49.601,64,0.525,68,0.483,75,-1.0,1,0.541,56,153.71,84,35.538,64,0.237,37,0.0,1,0.0001461,0,CR1189,R1189,R1189TS235_4,Others,R1189_TS235_4,R1189_TS235_4,0.4530547963792134,Human,63
TS257,5,26.083,48,40.799,36,0.639,17,0.757,22,-1.0,1,0.596,25,2.37,50,37.249,93,0.227,50,0.0,1,0.0001622,0,CR1189,R1189,R1189TS257_5,Others,R1189_TS257_5,R1189_TS257_5,0.469862960593902,Human,50
TS227,1,26.114,49,43.471,44,0.601,40,0.627,49,-1.0,1,0.591,30,0.26,15,37.107,89,0.226,52,0.0,1,0.0001736,0,CR1189,R1189,R1189TS227_1,Others,R1189_TS227_1,R1189_TS227_1,0.4863454866158826,Human,40
TS147,5,26.128,50,45.271,52,0.577,49,0.689,43,-1.0,1,0.537,58,1.31,39,44.827,132,0.22,56,0.0,1,0.0001788,0,CR1189,R1189,R1189TS147_5,Others,R1189_TS147_5,R1189_TS147_5,0.4564662441123451,Human,57
TS257,4,26.176,51,41.879,40,0.625,24,0.651,47,-1.0,1,0.621,15,2.11,48,37.184,91,0.223,55,0.0,1,0.0001979,0,CR1189,R1189,R1189TS257_4,Others,R1189_TS257_4,R1189_TS257_4,0.4788412707642805,Human,43
TS185,5,26.233,52,43.745,47,0.6,41,0.762,21,-1.0,1,0.545,54,0.0,1,34.407,45,0.17,81,0.0,1,0.0002228,0,CR1189,R1189,R1189TS185_5,Others,R1189_TS185_5,R1189_TS185_5,0.4576951406253028,Human,54
TS444,3,26.39,53,39.292,31,0.672,9,0.786,12,-1.0,1,0.629,12,0.0,1,35.666,66,0.288,1,0.0,1,0.0003082,0,CR1189,R1189,R1189TS444_3,Others,R1189_TS444_3,R1189_TS444_3,0.53116822701634,Human,18
TS257,1,26.43,54,43.93,49,0.602,39,0.701,36,-1.0,1,0.567,40,3.17,58,37.942,105,0.24,34,0.0,1,0.0003344,0,CR1189,R1189,R1189TS257_1,Others,R1189_TS257_1,R1189_TS257_1,0.4643251729952898,Human,52
TS494,5,26.476,55,43.71,46,0.606,37,0.62,51,-1.0,1,0.603,18,2.87,52,32.812,17,0.281,2,0.0,1,0.0003676,0,CR1189,R1189,R1189TS494_5,Others,R1189_TS494_5,R1189_TS494_5,0.5270434765753716,Human,20
TS076,5,26.484,56,42.452,42,0.624,25,0.727,34,-1.0,1,0.588,33,2.35,49,33.273,29,0.257,14,0.0,1,0.000373,0,CR1189,R1189,R1189TS076_5,Others,R1189_TS076_5,R1189_TS076_5,0.5053032505669593,Human,26
TS439,4,26.535,57,43.607,45,0.609,36,0.77,18,-1.0,1,0.561,42,13.58,76,37.025,85,0.23,48,0.0,1,0.0004134,0,CR1189,R1189,R1189TS439_4,Others,R1189_TS439_4,R1189_TS439_4,0.5498090752262992,Human,1
TS257,3,26.788,58,43.871,48,0.611,33,0.667,46,-1.0,1,0.601,19,2.37,50,38.183,108,0.231,45,0.0,1,0.0006794,0,CR1189,R1189,R1189TS257_3,Others,R1189_TS257_3,R1189_TS257_3,0.4712469229129111,Human,49
TS235,1,26.873,59,48.817,62,0.55,62,0.449,78,-1.0,1,0.592,27,135.84,82,34.667,53,0.247,29,0.0,1,0.0008,0,CR1189,R1189,R1189TS235_1,Others,R1189_TS235_1,R1189_TS235_1,0.4563509139190944,Human,58
TS227,4,26.936,60,45.043,51,0.598,42,0.701,36,-1.0,1,0.561,42,0.26,15,40.285,121,0.25,24,0.0,1,0.0009025,0,CR1189,R1189,R1189TS227_4,Others,R1189_TS227_4,R1189_TS227_4,0.4576534666899265,Human,55
TS076,1,27.157,61,47.236,55,0.575,51,0.518,72,-1.0,1,0.601,19,3.13,54,34.088,40,0.235,40,0.0,1,0.001358,0,CR1189,R1189,R1189TS076_1,Others,R1189_TS076_1,R1189_TS076_1,0.4936151654358318,Human,37
TS076,4,27.215,62,47.254,56,0.576,50,0.531,69,-1.0,1,0.592,27,7.32,66,35.246,59,0.246,30,0.0,1,0.00151,0,CR1189,R1189,R1189TS076_4,Others,R1189_TS076_4,R1189_TS076_4,0.4733645403268012,Human,47
TS227,3,27.273,63,51.309,67,0.532,66,0.617,53,-1.0,1,0.499,70,0.26,15,38.318,109,0.195,72,0.0,1,0.001677,0,CR1189,R1189,R1189TS227_3,Others,R1189_TS227_3,R1189_TS227_3,0.4500523347095423,Human,65
TS097,2,27.289,64,79.504,84,0.343,85,0.501,74,-1.0,1,0.274,86,0.52,27,44.556,130,0.186,74,0.0,1,0.001725,0,CR1189,R1189,R1189TS097_2,Others,R1189_TS097_2,R1189_TS097_2,0.3876199337093679,Human,83
TS076,2,27.473,65,48.398,60,0.568,56,0.531,69,-1.0,1,0.583,35,3.13,54,30.4,5,0.236,39,0.0,1,0.002385,0,CR1189,R1189,R1189TS076_2,Others,R1189_TS076_2,R1189_TS076_2,0.4822275203039289,Human,41
TS444,4,27.586,66,41.072,37,0.672,9,0.813,1,-1.0,1,0.617,16,0.0,1,36.162,75,0.27,6,0.0,1,0.002891,0,CR1189,R1189,R1189TS444_4,Others,R1189_TS444_4,R1189_TS444_4,0.5245401329689287,Human,22
TS287,5,27.591,67,41.773,39,0.661,12,0.81,4,-1.0,1,0.601,19,0.26,15,37.63,97,0.26,10,0.0,1,0.002918,0,CR1189,R1189,R1189TS287_5,Others,R1189_TS287_5,R1189_TS287_5,0.541382217828691,Human,3
TS385,1,27.756,68,58.662,73,0.473,73,0.592,56,-1.0,1,0.458,74,7.31,65,31.458,10,0.15,85,0.0,1,0.003847,0,CR1189,R1189,R1189TS385_1,Others,R1189_TS385_1,R1189_TS385_1,0.4223701808454963,Human,72
TS035,1,28.001,69,47.928,58,0.584,46,0.582,57,-1.0,1,0.6,22,6.53,61,33.542,31,0.218,59,0.0,1,0.005714,0,CR1189,R1189,R1189TS035_1,Others,R1189_TS035_1,R1189_TS035_1,0.503730301796825,Human,29
TS035,2,28.001,69,47.928,58,0.584,46,0.582,57,-1.0,1,0.6,22,7.57,67,33.543,32,0.218,59,0.0,1,0.005714,0,CR1189,R1189,R1189TS035_2,Others,R1189_TS035_2,R1189_TS035_2,0.5037235176678103,Human,30
TS434,2,28.268,71,65.006,78,0.435,78,0.465,76,-1.0,1,0.424,78,0.26,15,44.708,131,0.246,30,0.0,1,0.008644,0,CR1189,R1189,R1189TS434_2,Others,R1189_TS434_2,R1189_TS434_2,0.3971138376848675,Human,80
TS227,5,28.337,72,61.945,77,0.457,76,0.567,60,-1.0,1,0.417,80,0.78,33,40.835,124,0.246,30,0.0,1,0.009585,0,CR1189,R1189,R1189TS227_5,Others,R1189_TS227_5,R1189_TS227_5,0.4516369134151305,Human,64
TS439,5,28.416,73,45.733,53,0.621,29,0.701,36,-1.0,1,0.608,17,5.48,60,34.249,41,0.206,67,0.0,1,0.01077,0,CR1189,R1189,R1189TS439_5,Others,R1189_TS439_5,R1189_TS439_5,0.5319222344982653,Human,16
TS177,2,28.46,74,68.859,80,0.413,79,0.372,81,-1.0,1,0.44,77,290.45,89,38.409,110,0.14,86,0.0,1,0.01148,0,CR1189,R1189,R1189TS177_2,Others,R1189_TS177_2,R1189_TS177_2,0.4083648310751875,Human,78
TS248,4,29.152,75,269.83,87,0.108,87,0.0,86,-1.0,1,0.19,87,1.74,44,35.776,72,0.037,88,0.0,1,0.02939,0,CR1189,R1189,R1189TS248_4,Others,R1189_TS248_4,R1189_TS248_4,0.0143116047372603,Human,87
TS185,4,29.23,76,50.516,65,0.579,48,0.741,27,-1.0,1,0.534,59,0.0,1,34.49,49,0.18,76,0.0,1,0.03242,0,CR1189,R1189,R1189TS185_4,Others,R1189_TS185_4,R1189_TS185_4,0.4329291930763118,Human,69
TS434,3,29.23,76,52.982,70,0.552,61,0.624,50,-1.0,1,0.529,61,0.52,27,43.725,129,0.178,77,0.0,1,0.03242,0,CR1189,R1189,R1189TS434_3,Others,R1189_TS434_3,R1189_TS434_3,0.4189490414994863,Human,74
TS248,5,29.258,78,278.489,88,0.105,89,0.0,86,-1.0,1,0.187,90,0.87,36,37.795,102,0.036,90,0.0,1,0.03357,0,CR1189,R1189,R1189TS248_5,Others,R1189_TS248_5,R1189_TS248_5,0.0141710763505262,Human,88
TS185,2,29.302,79,54.059,71,0.542,65,0.701,36,-1.0,1,0.487,71,0.26,15,35.744,70,0.168,83,0.0,1,0.03544,0,CR1189,R1189,R1189TS185_2,Others,R1189_TS185_2,R1189_TS185_2,0.4284584520555911,Human,70
TS185,3,29.597,80,51.785,69,0.572,54,0.732,28,-1.0,1,0.517,64,0.0,1,35.681,67,0.174,80,0.0,1,0.05023,0,CR1189,R1189,R1189TS185_3,Others,R1189_TS185_3,R1189_TS185_3,0.4552945281153689,Human,61
TS076,3,29.675,81,55.912,72,0.531,67,0.511,73,-1.0,1,0.538,57,2.87,52,35.013,55,0.238,35,0.0,1,0.05491,0,CR1189,R1189,R1189TS076_3,Others,R1189_TS076_3,R1189_TS076_3,0.4806497257273555,Human,42
TS248,3,29.924,82,293.22,91,0.102,91,0.0,86,-1.0,1,0.178,91,1.16,38,34.32,44,0.037,88,0.0,1,0.07202,0,CR1189,R1189,R1189TS248_3,Others,R1189_TS248_3,R1189_TS248_3,0.0108875579073869,Human,91
TS029,3,29.996,83,87.283,86,0.344,84,0.058,85,-1.0,1,0.42,79,0.0,1,37.669,99,0.168,83,0.0,1,0.07768,0,CR1189,R1189,R1189TS029_3,Others,R1189_TS029_3,R1189_TS029_3,0.3125748677094842,Human,85
TS248,1,30.29,84,284.443,89,0.106,88,0.0,86,-1.0,1,0.188,89,2.03,46,34.587,52,0.035,91,0.0,1,0.1043,0,CR1189,R1189,R1189TS248_1,Others,R1189_TS248_1,R1189_TS248_1,0.0117404198406698,Human,89
TS248,2,30.34,85,290.28,90,0.105,89,0.0,86,-1.0,1,0.19,87,0.58,32,37.793,101,0.039,87,0.0,1,0.1094,0,CR1189,R1189,R1189TS248_2,Others,R1189_TS248_2,R1189_TS248_2,0.0113304646159213,Human,90
TS185,1,30.343,86,51.042,66,0.594,45,0.751,24,-1.0,1,0.545,54,0.0,1,33.627,33,0.199,70,0.0,1,0.1097,0,CR1189,R1189,R1189TS185_1,Others,R1189_TS185_1,R1189_TS185_1,0.4566988428214223,Human,56
TS147,1,30.427,87,78.028,83,0.39,80,0.463,77,-1.0,1,0.37,83,0.26,15,40.747,123,0.241,33,0.0,1,0.1187,0,CR1189,R1189,R1189TS147_1,Others,R1189_TS147_1,R1189_TS147_1,0.4021515380589637,Human,79
TS029,1,30.666,88,82.009,85,0.374,81,0.169,84,-1.0,1,0.443,76,39.7,79,44.986,133,0.169,82,0.0,1,0.1471,0,CR1189,R1189,R1189TS029_1,Others,R1189_TS029_1,R1189_TS029_1,0.3350584404256556,Human,84
TS434,5,30.777,89,58.67,74,0.525,68,0.608,54,-1.0,1,0.502,69,0.52,27,39.413,117,0.184,75,0.0,1,0.1618,0,CR1189,R1189,R1189TS434_5,Others,R1189_TS434_5,R1189_TS434_5,0.472197670136264,Human,48
TS097,1,32.53,90,59.765,75,0.544,64,0.786,12,-1.0,1,0.447,75,0.26,15,43.455,128,0.177,79,0.0,1,0.4949,0,CR1189,R1189,R1189TS097_1,Others,R1189_TS097_1,R1189_TS097_1,0.4110154871973794,Human,76
TS434,1,33.416,91,76.655,82,0.436,77,0.524,71,-1.0,1,0.405,82,0.0,1,47.906,136,0.178,77,0.0,1,0.6842,0,CR1189,R1189,R1189TS434_1,Others,R1189_TS434_1,R1189_TS434_1,0.3901426605415673,Human,82
TS235,5,19.93,6,33.009,13,0.604,60,0.67,50,-1.0,1,0.576,63,142.26,83,35.462,110,0.257,31,0.0,1,1.166e-12,0,CR1190,R1190,R1190TS235_5,Others,R1190_TS235_5,R1190_TS235_5,0.5162099047946329,Human,50
TS227,2,20.1,7,36.279,30,0.554,69,0.588,70,-1.0,1,0.553,69,0.0,1,40.157,127,0.261,25,0.0,1,2.277e-12,0,CR1190,R1190,R1190TS227_2,Others,R1190_TS227_2,R1190_TS227_2,0.499213130374339,Human,60
TS287,2,20.232,8,29.004,6,0.698,16,0.889,1,-1.0,1,0.61,47,0.52,27,33.638,83,0.268,13,0.0,1,3.819e-12,0,CR1190,R1190,R1190TS287_2,Others,R1190_TS287_2,R1190_TS287_2,0.5783413647404306,Human,12
TS147,4,20.778,9,32.132,9,0.647,41,0.739,44,-1.0,1,0.609,48,0.26,20,36.432,116,0.271,7,0.0,1,3.041e-11,0,CR1190,R1190,R1190TS147_4,Others,R1190_TS147_4,R1190_TS147_4,0.5373294464967705,Human,42
TS434,5,21.325,10,34.128,21,0.625,56,0.71,48,-1.0,1,0.592,56,0.26,20,37.244,121,0.274,2,0.0,1,2.219e-10,0,CR1190,R1190,R1190TS434_5,Others,R1190_TS434_5,R1190_TS434_5,0.5085472004623591,Human,54
TS385,1,21.775,11,48.005,69,0.454,76,0.379,77,-1.0,1,0.497,76,10.18,69,32.523,69,0.226,64,0.0,1,1.063e-09,0,CR1190,R1190,R1190TS385_1,Others,R1190_TS385_1,R1190_TS385_1,0.4193175516834714,Human,77
TS392,3,21.853,12,34.235,23,0.638,48,0.795,30,-1.0,1,0.569,65,1.86,41,35.87,112,0.225,65,0.0,1,1.385e-09,0,CR1190,R1190,R1190TS392_3,Others,R1190_TS392_3,R1190_TS392_3,0.530646912268918,Human,44
TS232,4,21.932,13,34.65,24,0.633,50,0.613,64,-1.0,1,0.643,23,9.92,68,27.97,6,0.256,34,0.0,1,1.812e-09,0,CR1190,R1190,R1190TS232_4,Others,R1190_TS232_4,R1190_TS232_4,0.552019306617515,Human,35
TS147,2,22.057,14,36.801,35,0.599,62,0.645,57,-1.0,1,0.581,59,0.78,33,38.224,123,0.214,69,0.0,1,2.751e-09,0,CR1190,R1190,R1190TS147_2,Others,R1190_TS147_2,R1190_TS147_2,0.4833624911159881,Human,68
TS185,4,22.245,15,33.176,14,0.671,26,0.784,33,-1.0,1,0.632,29,0.0,1,31.661,52,0.222,66,0.0,1,5.112e-09,0,CR1190,R1190,R1190TS185_4,Others,R1190_TS185_4,R1190_TS185_4,0.501231070220792,Human,57
TS444,5,22.289,16,30.751,7,0.725,8,0.871,10,-1.0,1,0.657,15,0.0,1,33.723,85,0.273,6,0.0,1,5.91e-09,0,CR1190,R1190,R1190TS444_5,Others,R1190_TS444_5,R1190_TS444_5,0.5797715930302486,Human,9
TS494,5,22.333,17,32.228,11,0.693,19,0.745,40,-1.0,1,0.677,7,1.57,37,32.041,57,0.27,8,0.0,1,6.819e-09,0,CR1190,R1190,R1190TS494_5,Others,R1190_TS494_5,R1190_TS494_5,0.5726165465209819,Human,22
TS494,4,22.335,18,32.708,12,0.683,25,0.723,46,-1.0,1,0.672,10,2.61,48,31.956,56,0.27,8,0.0,1,6.86e-09,0,CR1190,R1190,R1190TS494_4,Others,R1190_TS494_4,R1190_TS494_4,0.5723002366466468,Human,23
TS081,3,22.432,19,30.839,8,0.727,7,0.889,1,-1.0,1,0.645,22,6.01,61,34.151,96,0.307,1,0.0,1,9.368e-09,0,CR1190,R1190,R1190TS081_3,Others,R1190_TS081_3,R1190_TS081_3,0.5753051804528307,Human,16
TS392,5,22.493,20,33.917,19,0.663,33,0.815,21,-1.0,1,0.596,54,0.53,32,36.039,113,0.267,14,0.0,1,1.139e-08,0,CR1190,R1190,R1190TS392_5,Others,R1190_TS392_5,R1190_TS392_5,0.5340765313693484,Human,43
TS439,1,22.577,21,33.952,20,0.665,31,0.815,21,-1.0,1,0.613,41,3.66,55,32.183,60,0.237,55,0.0,1,1.491e-08,0,CR1190,R1190,R1190TS439_1,Others,R1190_TS439_1,R1190_TS439_1,0.5675536360015307,Human,25
TS392,1,22.626,22,34.851,26,0.649,40,0.834,17,-1.0,1,0.569,65,1.06,35,35.157,107,0.267,14,0.0,1,1.742e-08,0,CR1190,R1190,R1190TS392_1,Others,R1190_TS392_1,R1190_TS392_1,0.5376145158896899,Human,41
TS392,2,22.78,23,33.294,15,0.684,24,0.815,21,-1.0,1,0.626,31,0.8,34,34.991,105,0.261,25,0.0,1,2.823e-08,0,CR1190,R1190,R1190TS392_2,Others,R1190_TS392_2,R1190_TS392_2,0.5459156975608994,Human,39
TS227,3,22.828,24,35.034,27,0.652,38,0.742,42,-1.0,1,0.613,41,0.0,1,37.472,122,0.236,57,0.0,1,3.272e-08,0,CR1190,R1190,R1190TS227_3,Others,R1190_TS227_3,R1190_TS227_3,0.5137838861596857,Human,52
TS232,5,22.872,25,34.152,22,0.67,28,0.613,64,-1.0,1,0.696,3,11.75,72,28.644,9,0.274,2,0.0,1,3.756e-08,0,CR1190,R1190,R1190TS232_5,Others,R1190_TS232_5,R1190_TS232_5,0.5759368239364568,Human,15
TS257,1,22.872,25,37.37,38,0.612,59,0.705,49,-1.0,1,0.578,60,5.53,59,35.388,108,0.18,79,0.0,1,3.757e-08,0,CR1190,R1190,R1190TS257_1,Others,R1190_TS257_1,R1190_TS257_1,0.4958010840447051,Human,62
TS147,5,23.052,27,41.891,56,0.55,72,0.647,56,-1.0,1,0.519,72,0.26,20,40.867,128,0.239,54,0.0,1,6.504e-08,0,CR1190,R1190,R1190TS147_5,Others,R1190_TS147_5,R1190_TS147_5,0.4840351377314724,Human,67
TS392,4,23.222,28,34.825,25,0.667,30,0.864,13,-1.0,1,0.578,60,1.85,40,36.839,118,0.247,43,0.0,1,1.085e-07,0,CR1190,R1190,R1190TS392_4,Others,R1190_TS392_4,R1190_TS392_4,0.5245257304415061,Human,47
TS081,2,23.542,29,33.707,18,0.698,16,0.889,1,-1.0,1,0.603,49,5.22,57,34.806,102,0.259,28,0.0,1,2.773e-07,0,CR1190,R1190,R1190TS081_2,Others,R1190_TS081_2,R1190_TS081_2,0.5733497215692094,Human,21
TS232,3,23.595,30,36.711,32,0.643,44,0.603,68,-1.0,1,0.661,13,13.06,76,29.397,11,0.269,12,0.0,1,3.228e-07,0,CR1190,R1190,R1190TS232_3,Others,R1190_TS232_3,R1190_TS232_3,0.5514023071095525,Human,36
TS434,3,23.656,31,40.86,54,0.579,65,0.747,38,-1.0,1,0.512,73,0.26,20,39.921,125,0.202,75,0.0,1,3.846e-07,0,CR1190,R1190,R1190TS434_3,Others,R1190_TS434_3,R1190_TS434_3,0.481999625114223,Human,69
TS081,5,23.672,32,32.189,10,0.735,4,0.889,1,-1.0,1,0.657,15,7.05,62,36.896,119,0.27,8,0.0,1,4.025e-07,0,CR1190,R1190,R1190TS081_5,Others,R1190_TS081_5,R1190_TS081_5,0.5877427971165036,Human,3
TS081,1,23.811,33,33.583,16,0.709,12,0.889,1,-1.0,1,0.619,37,5.75,60,33.964,91,0.248,41,0.0,1,5.955e-07,0,CR1190,R1190,R1190TS081_1,Others,R1190_TS081_1,R1190_TS081_1,0.577967455228485,Human,13
TS185,3,23.935,34,37.946,41,0.631,53,0.745,40,-1.0,1,0.591,58,0.0,1,32.043,58,0.195,77,0.0,1,8.432e-07,0,CR1190,R1190,R1190TS185_3,Others,R1190_TS185_3,R1190_TS185_3,0.4912263060473762,Human,65
TS232,1,23.936,35,37.473,39,0.639,46,0.613,64,-1.0,1,0.655,18,12.01,74,28.524,8,0.257,31,0.0,1,8.455e-07,0,CR1190,R1190,R1190TS232_1,Others,R1190_TS232_1,R1190_TS232_1,0.5562123649825443,Human,32
TS232,2,24.013,36,38.005,42,0.632,51,0.613,64,-1.0,1,0.641,24,11.75,72,28.046,7,0.266,17,0.0,1,1.044e-06,0,CR1190,R1190,R1190TS232_2,Others,R1190_TS232_2,R1190_TS232_2,0.561017541530315,Human,30
